"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(MATIC)","Value_OUT(MATIC)","CurrentValue @ $0.6355/MATIC","TxnFee(MATIC)","TxnFee(USD)","Historical $Price/MATIC","Status","ErrCode","Method"
"0x1a170fc1f320d26662bd3e0cc40a660ad7c4fdc874fc4143a1de762fc8fee9d0","43903658","1686748480","2023-06-14 13:14:40","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0xd3426c412cf3db5364b1b76f5d9fe932b7e5ebaab573a191ff074ed89cd29e97","43903662","1686748488","2023-06-14 13:14:48","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x47c67483c909aa12f5defa6f55b8f72712d336891da714186126004998c8c0ca","43903666","1686748498","2023-06-14 13:14:58","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0xdac42636085e83fbb67605d79a62f4dab88f0e66c96b863522542c376ebc2ee0","43903670","1686748506","2023-06-14 13:15:06","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0xa24fc1d5207df616b9653a5643f4b96521b9cae6adacd7896a345ac4664057ff","43903673","1686748512","2023-06-14 13:15:12","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x673738476a6b2e9c8c57c0fb7538ccbc9f819331336050902347f8ca72c8d9d3","43903677","1686748520","2023-06-14 13:15:20","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x2933fd22a93209bd1ff49f6fcaf17b87d0c434e9055d2cffd18c2d5a1d915b65","43903681","1686748530","2023-06-14 13:15:30","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x6956a48e5cb910327f7cfa44295005aca399f0f4318f17a0b6482be6f33c3222","43903685","1686748538","2023-06-14 13:15:38","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0xa2392353260272b61a3474d7df24c54e0eb698d515854335c2b92ea6a140c097","43903689","1686748546","2023-06-14 13:15:46","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0xf21cda92aa8d3e34bca26291eae8c69223d68c21a738f44a1facd053cb15cb3a","43903693","1686748554","2023-06-14 13:15:54","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x13164ade1c1310b811d3851a7b8eba620261ef9274a3af9a483c59c8eab6b705","43903696","1686748562","2023-06-14 13:16:02","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x2a8fcac58379e521b21c69791d9f8677d73d12a397ade4e1cb5e26619238b834","43903700","1686748570","2023-06-14 13:16:10","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x18c96d5ca2d4f9fc3cf5f043f597ee678ea1d07965dfb25b6a7aeecde230a858","43903704","1686748578","2023-06-14 13:16:18","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x63a443ab887f0da506c7add6c213d6d39c0ec385d0530f779c949d23b515db77","43903707","1686748584","2023-06-14 13:16:24","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0xed2f8b21caa4e3c516a1b840a3ff2eb9a97f3d9a3fad92b904e209da248585c5","43903712","1686748598","2023-06-14 13:16:38","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x22f055b5ad2b154583cee3a9a0c2f30f6d8c87eab916e583e62a2306a4d936c5","43903713","1686748602","2023-06-14 13:16:42","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x27047b3be29ff91406525c3092ea9ea2955bf154d4922f59b226ee3c98db2adc","43903715","1686748610","2023-06-14 13:16:50","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
