"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(MATIC)","Value_OUT(MATIC)","CurrentValue @ $0.6355/MATIC","TxnFee(MATIC)","TxnFee(USD)","Historical $Price/MATIC","Status","ErrCode","Method"
"0xcfe9fffc27b5363fe2afb60c03142d65b273b9b6a6899fe929fa4ba76f205c4c","43903956","1686749156","2023-06-14 13:25:56","0xfbb01a6d78cdeef45f381e9975c652c7ef3e7c52","0x038c0998f580798f849ee8841a7e5dd5040f8df8","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0xd9436995e1aefc0ff1982934b86e87bad0079364cd0a034800a4ce44eb325a91","43903958","1686749164","2023-06-14 13:26:04","0xfbb01a6d78cdeef45f381e9975c652c7ef3e7c52","0x038c0998f580798f849ee8841a7e5dd5040f8df8","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0xc72e9d1365380d3daac229a1d2f5a340c56b5b1961c9940f1cc9f68ed2190a92","43903960","1686749172","2023-06-14 13:26:12","0xfbb01a6d78cdeef45f381e9975c652c7ef3e7c52","0x038c0998f580798f849ee8841a7e5dd5040f8df8","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x4c91ffc0e03448b065c21a04aae6b05984ad56d7b95b6c5b0b82a65e12b23e3f","43903962","1686749180","2023-06-14 13:26:20","0xfbb01a6d78cdeef45f381e9975c652c7ef3e7c52","0x038c0998f580798f849ee8841a7e5dd5040f8df8","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x287ac57ec15b029911eae7f77e9973ca27fcb399a9392da0b89401a1647b4de9","43903964","1686749188","2023-06-14 13:26:28","0xfbb01a6d78cdeef45f381e9975c652c7ef3e7c52","0x038c0998f580798f849ee8841a7e5dd5040f8df8","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x366af1c728313fee46f59acab4c2c9883aa9bf77b33f46ad75fe16c1a9bcc035","43903975","1686749218","2023-06-14 13:26:58","0xfbb01a6d78cdeef45f381e9975c652c7ef3e7c52","0x038c0998f580798f849ee8841a7e5dd5040f8df8","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x7d12eeee1dcc6ac270fc8e1cc9293a8a42505c88125a806f245f9a63a5ae923c","43903975","1686749218","2023-06-14 13:26:58","0xfbb01a6d78cdeef45f381e9975c652c7ef3e7c52","0x038c0998f580798f849ee8841a7e5dd5040f8df8","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0xe6ab29bf70319c0f394b2dddcb52cd2debc1d3e764baf41322a89138c9a47be4","43903975","1686749218","2023-06-14 13:26:58","0xfbb01a6d78cdeef45f381e9975c652c7ef3e7c52","0x038c0998f580798f849ee8841a7e5dd5040f8df8","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x03028aeeee46acc28f57fe558b4e6b943a4e45af36d1bf7b70a897639da3d233","43903985","1686749240","2023-06-14 13:27:20","0xfbb01a6d78cdeef45f381e9975c652c7ef3e7c52","0x038c0998f580798f849ee8841a7e5dd5040f8df8","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x536b384d3fd25dedf4e81ceacb349a5452359d10477e55de3501c5cc083eca12","43903985","1686749240","2023-06-14 13:27:20","0xfbb01a6d78cdeef45f381e9975c652c7ef3e7c52","0x038c0998f580798f849ee8841a7e5dd5040f8df8","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0xc8338976b4c03f83af5fa4a19adf758026b976f86c4340fd64f0ffa21743fb1b","43903985","1686749240","2023-06-14 13:27:20","0xfbb01a6d78cdeef45f381e9975c652c7ef3e7c52","0x038c0998f580798f849ee8841a7e5dd5040f8df8","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x4da931f431989f7e003bf99a7e3b28ff34c2199de37f4e6b61380f3640ec7eab","43903990","1686749250","2023-06-14 13:27:30","0xfbb01a6d78cdeef45f381e9975c652c7ef3e7c52","0x038c0998f580798f849ee8841a7e5dd5040f8df8","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x9f3aa97f5f15441332ca6b24649e28182adfd09c54e94e9043d96898ae71624b","43903992","1686749254","2023-06-14 13:27:34","0xfbb01a6d78cdeef45f381e9975c652c7ef3e7c52","0x038c0998f580798f849ee8841a7e5dd5040f8df8","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x91198c2c6b252c513d9cfe60b4ec648efe012fdce98ec6cc3b0952ab4af576cc","43903996","1686749262","2023-06-14 13:27:42","0xfbb01a6d78cdeef45f381e9975c652c7ef3e7c52","0x038c0998f580798f849ee8841a7e5dd5040f8df8","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0xa0969a3fc8667b5d223b626c9d3a35d0232a55ba0f21c94d70d0b5a95d0d79da","43904000","1686749272","2023-06-14 13:27:52","0xfbb01a6d78cdeef45f381e9975c652c7ef3e7c52","0x038c0998f580798f849ee8841a7e5dd5040f8df8","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x5f3c9d7cf55c00fb36e7f672fbeb19cac469e1f681e2c37f4fa1f754ad331c22","43904004","1686749280","2023-06-14 13:28:00","0xfbb01a6d78cdeef45f381e9975c652c7ef3e7c52","0x038c0998f580798f849ee8841a7e5dd5040f8df8","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0xfbc7728b30843bc29b88d7fb2da7e466110c34b6b6e1270b73e3bb449b6d2c22","43904007","1686749286","2023-06-14 13:28:06","0xfbb01a6d78cdeef45f381e9975c652c7ef3e7c52","0x038c0998f580798f849ee8841a7e5dd5040f8df8","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x71039f2d7cbca8f8f7233649b99a1300ffb209587c42ba32b33a2d20462b9f8f","43904011","1686749294","2023-06-14 13:28:14","0xfbb01a6d78cdeef45f381e9975c652c7ef3e7c52","0x038c0998f580798f849ee8841a7e5dd5040f8df8","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x989d042c43e442d6c392d1c92b4f542ee3d83510caafe0e89df95465349fdb35","43904015","1686749302","2023-06-14 13:28:22","0xfbb01a6d78cdeef45f381e9975c652c7ef3e7c52","0x038c0998f580798f849ee8841a7e5dd5040f8df8","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x422f5cb81800c4f5fb29d7aa19a3bac0600e93a561f86ca74531a6567d111dcd","43904018","1686749310","2023-06-14 13:28:30","0xfbb01a6d78cdeef45f381e9975c652c7ef3e7c52","0x038c0998f580798f849ee8841a7e5dd5040f8df8","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x1aa7aa72936e853795369abedbe77560e0824cea756533c3a4c14e5a1de554e4","43904022","1686749318","2023-06-14 13:28:38","0xfbb01a6d78cdeef45f381e9975c652c7ef3e7c52","0x038c0998f580798f849ee8841a7e5dd5040f8df8","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x1181085bd90fdf163fc2fae4362066b58a2c12a7a2b16620c6315729b4990d96","43904026","1686749326","2023-06-14 13:28:46","0xfbb01a6d78cdeef45f381e9975c652c7ef3e7c52","0x038c0998f580798f849ee8841a7e5dd5040f8df8","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x128e402b08b326b52de3471bcc95f49b8e40aee8bbe7ad4c4eba9f3916450c59","43904031","1686749336","2023-06-14 13:28:56","0xfbb01a6d78cdeef45f381e9975c652c7ef3e7c52","0x038c0998f580798f849ee8841a7e5dd5040f8df8","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0xf99f72726e4b910d15706f6bb8ddf726f5d46d57a831dc37a9a3a98da87a6fe3","43904034","1686749344","2023-06-14 13:29:04","0xfbb01a6d78cdeef45f381e9975c652c7ef3e7c52","0x038c0998f580798f849ee8841a7e5dd5040f8df8","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x0f4843219c0a1f728b0c2c6bf6a6228e97df8352c13fc1c5575aa8757e7099d2","43904037","1686749350","2023-06-14 13:29:10","0xfbb01a6d78cdeef45f381e9975c652c7ef3e7c52","0x038c0998f580798f849ee8841a7e5dd5040f8df8","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x51edd1cfe99b9336322aa7706c00db27b78a4462d8dba4cd37dbe3c96f2cec07","43904041","1686749358","2023-06-14 13:29:18","0xfbb01a6d78cdeef45f381e9975c652c7ef3e7c52","0x038c0998f580798f849ee8841a7e5dd5040f8df8","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x18019d00154c4e9f76a5123fba98218320e908b85ac968ee2616db39be3870f0","43904045","1686749366","2023-06-14 13:29:26","0xfbb01a6d78cdeef45f381e9975c652c7ef3e7c52","0x038c0998f580798f849ee8841a7e5dd5040f8df8","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x1b03feeec4b5a4d9cdfbde418210fbbdea9dfd324f3a3e5eb78b6656040704a3","43904049","1686749376","2023-06-14 13:29:36","0xfbb01a6d78cdeef45f381e9975c652c7ef3e7c52","0x038c0998f580798f849ee8841a7e5dd5040f8df8","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x36728ee762c379d0670c5a458b0f7289a2b4b0d5b7067876880e51746f843f81","43904053","1686749384","2023-06-14 13:29:44","0xfbb01a6d78cdeef45f381e9975c652c7ef3e7c52","0x038c0998f580798f849ee8841a7e5dd5040f8df8","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x28f1b36fc9e73eb653de7b2c2ded433b10334f0c2278e3c6cbc679b157655c4d","43904057","1686749392","2023-06-14 13:29:52","0xfbb01a6d78cdeef45f381e9975c652c7ef3e7c52","0x038c0998f580798f849ee8841a7e5dd5040f8df8","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x4912b2913c30592ec447fbcbba6dba4b3376779962f08bbdc22e8bc540e45fdc","43904061","1686749400","2023-06-14 13:30:00","0xfbb01a6d78cdeef45f381e9975c652c7ef3e7c52","0x038c0998f580798f849ee8841a7e5dd5040f8df8","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x8982b1ccef0dbd4d9edc3aea74382cb587bf6e5c15d00c80ea219f29bd147810","43904065","1686749410","2023-06-14 13:30:10","0xfbb01a6d78cdeef45f381e9975c652c7ef3e7c52","0x038c0998f580798f849ee8841a7e5dd5040f8df8","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x101d1793298cc129f3d8b411c195d274a943fd8df596ec7046564a9efb6bfa72","43904069","1686749418","2023-06-14 13:30:18","0xfbb01a6d78cdeef45f381e9975c652c7ef3e7c52","0x038c0998f580798f849ee8841a7e5dd5040f8df8","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x46f83e2e5df6639798fd0c95ac168067940bdb6d81bdab50d7e12056f9e2f0dc","43904072","1686749424","2023-06-14 13:30:24","0xfbb01a6d78cdeef45f381e9975c652c7ef3e7c52","0x038c0998f580798f849ee8841a7e5dd5040f8df8","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x25b945b027cd6b8e61a305d059ed10fc952604385ce434ec6e7d05388aaa95da","43904076","1686749432","2023-06-14 13:30:32","0xfbb01a6d78cdeef45f381e9975c652c7ef3e7c52","0x038c0998f580798f849ee8841a7e5dd5040f8df8","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x4372c8bffe77166b1cd15c129c4040fd0a24fa54ff074f23534ce6b3b0c9e25d","43904081","1686749444","2023-06-14 13:30:44","0xfbb01a6d78cdeef45f381e9975c652c7ef3e7c52","0x038c0998f580798f849ee8841a7e5dd5040f8df8","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x1056d546849714256b11cc3a5850283bf336b0e8a8ae01e0c08cd9e808531155","43904085","1686749452","2023-06-14 13:30:52","0xfbb01a6d78cdeef45f381e9975c652c7ef3e7c52","0x038c0998f580798f849ee8841a7e5dd5040f8df8","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x0bfb3ef85858d08d962739806c1a3955bdd849f7c86a131e55280250caca975f","43904089","1686749460","2023-06-14 13:31:00","0xfbb01a6d78cdeef45f381e9975c652c7ef3e7c52","0x038c0998f580798f849ee8841a7e5dd5040f8df8","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x0285ab5c474d6c79cd829226440ec09b3ea16eeed5ef2f2557ce71d6238240c4","43904092","1686749466","2023-06-14 13:31:06","0xfbb01a6d78cdeef45f381e9975c652c7ef3e7c52","0x038c0998f580798f849ee8841a7e5dd5040f8df8","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0xcfd0b3037adcfb0ba2446a938673f34d4ef74c70af87a6d90d1f349ae9006086","43904102","1686749488","2023-06-14 13:31:28","0xfbb01a6d78cdeef45f381e9975c652c7ef3e7c52","0x038c0998f580798f849ee8841a7e5dd5040f8df8","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
